X1;X2;X3;->;A;B;M;MAGNITUDE;V;<NA>
402;21:31:06;653483;R;NA;22.36;NA;NA;NA;NA;NA
403;21:31:06;653486;R;NA;NA;100941.25;NA;NA;NA;NA
404;21:31:06;653532;R;NA;22.21;NA;NA;NA;NA;NA
405;21:31:06;653545;R;NA;21.95;NA;NA;NA;NA;NA
406;21:31:06;653547;R;NA;NA;100943.00;NA;NA;NA;NA
407;21:31:06;653594;R;NA;21.46;NA;NA;NA;NA;NA
408;21:31:06;653606;R;NA;20.85;NA;NA;NA;NA;NA
409;21:31:06;653609;R;NA;NA;100943.00;NA;NA;NA;NA
410;21:31:06;653656;R;NA;21.35;NA;NA;NA;NA;NA
411;21:31:06;653659;R;NA;NA;100941.75;NA;NA;NA;NA
412;21:31:07;653705;R;NA;22.13;NA;NA;NA;NA;NA
413;21:31:07;653717;R;NA;22.10;NA;NA;NA;NA;NA
414;21:31:07;653720;R;NA;NA;100941.00;NA;NA;NA;NA
415;21:31:07;653766;R;NA;21.81;NA;NA;NA;NA;NA
416;21:31:07;653779;R;NA;21.87;NA;NA;NA;NA;NA
417;21:31:07;653782;R;NA;NA;100938.25;NA;NA;NA;NA
418;21:31:07;653829;R;NA;22.11;NA;NA;NA;NA;NA
419;21:31:07;653841;R;NA;22.12;NA;NA;NA;NA;NA
420;21:31:07;653844;R;NA;NA;100937.75;NA;NA;NA;NA
421;21:31:07;653890;R;NA;22.05;NA;NA;NA;NA;NA
422;21:31:07;653902;R;NA;21.53;NA;NA;NA;NA;NA
423;21:31:07;653905;R;NA;NA;100937.75;NA;NA;NA;NA
424;21:31:07;653952;R;NA;20.76;NA;NA;NA;NA;NA
425;21:31:07;653955;R;NA;NA;100936.75;NA;NA;NA;NA
426;21:31:07;654001;R;NA;21.51;NA;NA;NA;NA;NA
427;21:31:07;654014;R;NA;21.53;NA;NA;NA;NA;NA
428;21:31:07;654016;R;NA;NA;100936.50;NA;NA;NA;NA
429;21:31:07;654063;R;NA;21.39;NA;NA;NA;NA;NA
430;21:31:07;654075;R;NA;21.27;NA;NA;NA;NA;NA
431;21:31:07;654078;R;NA;NA;100936.25;NA;NA;NA;NA
432;21:31:07;654125;R;NA;20.73;NA;NA;NA;NA;NA
433;21:31:07;654128;R;NA;NA;100936.25;NA;NA;NA;NA
434;21:31:07;654174;R;NA;21.18;NA;NA;NA;NA;NA
435;21:31:07;654186;R;NA;21.15;NA;NA;NA;NA;NA
436;21:31:07;654189;R;NA;NA;100937.50;NA;NA;NA;NA
437;21:31:07;654235;R;NA;NA;NA;NA;NA;880;NA
438;21:31:07;654236;R;NA;21.03;NA;NA;NA;NA;NA
439;21:31:07;654248;R;NA;20.96;NA;NA;NA;NA;NA
440;21:31:07;654252;R;NA;NA;100940.00;NA;NA;NA;NA
441;21:31:07;654298;R;NA;20.85;NA;NA;NA;NA;NA
442;21:31:07;654301;R;NA;NA;100940.50;NA;NA;NA;NA
443;21:31:07;654347;R;NA;21.44;NA;NA;NA;NA;NA
444;21:31:07;654360;R;NA;21.41;NA;NA;NA;NA;NA
445;21:31:07;654362;R;NA;NA;100940.75;NA;NA;NA;NA
446;21:31:07;654408;R;NA;21.30;NA;NA;NA;NA;NA
447;21:31:07;654422;R;NA;21.40;NA;NA;NA;NA;NA
448;21:31:07;654425;R;NA;NA;100940.50;NA;NA;NA;NA
449;21:31:07;654471;R;NA;21.39;NA;NA;NA;NA;NA
450;21:31:07;654483;R;NA;21.47;NA;NA;NA;NA;NA
451;21:31:07;654486;R;NA;NA;100938.75;NA;NA;NA;NA
452;21:31:07;654532;R;NA;21.42;NA;NA;NA;NA;NA
453;21:31:07;654545;R;NA;21.10;NA;NA;NA;NA;NA
454;21:31:07;654547;R;NA;NA;100938.00;NA;NA;NA;NA
455;21:31:07;654595;R;NA;20.78;NA;NA;NA;NA;NA
456;21:31:07;654597;R;NA;NA;100937.75;NA;NA;NA;NA
457;21:31:07;654643;R;NA;21.22;NA;NA;NA;NA;NA
458;21:31:07;654656;R;NA;21.36;NA;NA;NA;NA;NA
459;21:31:07;654659;R;NA;NA;100936.00;NA;NA;NA;NA
460;21:31:07;654705;R;NA;21.31;NA;NA;NA;NA;NA
461;21:31:07;654717;R;NA;21.27;NA;NA;NA;NA;NA
462;21:31:07;654721;R;NA;NA;100937.50;NA;NA;NA;NA
463;21:31:08;654767;R;NA;21.05;NA;NA;NA;NA;NA
464;21:31:08;654770;R;NA;NA;100938.50;NA;NA;NA;NA
465;21:31:08;654816;R;NA;21.20;NA;NA;NA;NA;NA
466;21:31:08;654829;R;NA;21.40;NA;NA;NA;NA;NA
467;21:31:08;654831;R;NA;NA;100938.50;NA;NA;NA;NA
468;21:31:08;654877;R;NA;21.46;NA;NA;NA;NA;NA
469;21:31:08;654891;R;NA;21.39;NA;NA;NA;NA;NA
470;21:31:08;654894;R;NA;NA;100939.25;NA;NA;NA;NA
471;21:31:08;654940;R;NA;21.29;NA;NA;NA;NA;NA
472;21:31:08;654952;R;NA;21.26;NA;NA;NA;NA;NA
473;21:31:08;654955;R;NA;NA;100939.00;NA;NA;NA;NA
474;21:31:08;655001;R;NA;21.26;NA;NA;NA;NA;NA
475;21:31:08;655014;R;NA;21.29;NA;NA;NA;NA;NA
476;21:31:08;655016;R;NA;NA;100937.00;NA;NA;NA;NA
477;21:31:08;655064;R;NA;21.31;NA;NA;NA;NA;NA
478;21:31:08;655076;R;NA;21.29;NA;NA;NA;NA;NA
479;21:31:08;655079;R;NA;NA;100936.50;NA;NA;NA;NA
480;21:31:08;655125;R;NA;21.27;NA;NA;NA;NA;NA
481;21:31:08;655138;R;NA;21.28;NA;NA;NA;NA;NA
482;21:31:08;655140;R;NA;NA;100936.25;NA;NA;NA;NA
483;21:31:08;655186;R;NA;21.30;NA;NA;NA;NA;NA
484;21:31:08;655200;R;NA;21.31;NA;NA;NA;NA;NA
485;21:31:08;655203;R;NA;NA;100935.75;NA;NA;NA;NA
486;21:31:08;655249;R;NA;21.31;NA;NA;NA;NA;NA
487;21:31:08;655261;R;NA;21.30;NA;NA;NA;NA;NA
488;21:31:08;655264;R;NA;NA;100938.25;NA;NA;NA;NA
489;21:31:08;655310;R;NA;21.29;NA;NA;NA;NA;NA
490;21:31:08;655324;R;NA;21.29;NA;NA;NA;NA;NA
491;21:31:08;655326;R;NA;NA;100941.25;NA;NA;NA;NA
492;21:31:08;655373;R;NA;21.29;NA;NA;NA;NA;NA
493;21:31:08;655385;R;NA;21.28;NA;NA;NA;NA;NA
494;21:31:08;655388;R;NA;NA;100942.50;NA;NA;NA;NA
495;21:31:08;655434;R;NA;21.27;NA;NA;NA;NA;NA
496;21:31:08;655447;R;NA;21.29;NA;NA;NA;NA;NA
497;21:31:08;655450;R;NA;NA;100941.75;NA;NA;NA;NA
498;21:31:08;655496;R;NA;21.30;NA;NA;NA;NA;NA
499;21:31:08;655509;R;NA;21.30;NA;NA;NA;NA;NA
500;21:31:08;655512;R;NA;NA;100940.25;NA;NA;NA;NA
501;21:31:08;655558;R;NA;21.29;NA;NA;NA;NA;NA
502;21:31:08;655570;R;NA;21.29;NA;NA;NA;NA;NA
503;21:31:08;655574;R;NA;NA;100938.50;NA;NA;NA;NA
504;21:31:08;655620;R;NA;21.29;NA;NA;NA;NA;NA
505;21:31:08;655623;R;NA;NA;100937.75;NA;NA;NA;NA
506;21:31:08;655669;R;NA;21.29;NA;NA;NA;NA;NA
507;21:31:08;655682;R;NA;21.29;NA;NA;NA;NA;NA
508;21:31:08;655684;R;NA;NA;100938.75;NA;NA;NA;NA
509;21:31:09;655730;R;NA;21.28;NA;NA;NA;NA;NA
510;21:31:09;655744;R;NA;21.28;NA;NA;NA;NA;NA
511;21:31:09;655747;R;NA;NA;100940.00;NA;NA;NA;NA
512;21:31:09;655793;R;NA;21.28;NA;NA;NA;NA;NA
513;21:31:09;655805;R;NA;21.29;NA;NA;NA;NA;NA
514;21:31:09;655808;R;NA;NA;100940.00;NA;NA;NA;NA
515;21:31:09;655854;R;NA;21.30;NA;NA;NA;NA;NA
516;21:31:09;655867;R;NA;21.30;NA;NA;NA;NA;NA
517;21:31:09;655869;R;NA;NA;100941.50;NA;NA;NA;NA
518;21:31:09;655916;R;NA;21.30;NA;NA;NA;NA;NA
519;21:31:09;655929;R;NA;21.30;NA;NA;NA;NA;NA
520;21:31:09;655932;R;NA;NA;100942.00;NA;NA;NA;NA
521;21:31:09;655978;R;NA;21.30;NA;NA;NA;NA;NA
522;21:31:09;655990;R;NA;21.29;NA;NA;NA;NA;NA
523;21:31:09;655993;R;NA;NA;100941.25;NA;NA;NA;NA
524;21:31:09;656039;R;NA;21.29;NA;NA;NA;NA;NA
525;21:31:09;656053;R;NA;21.28;NA;NA;NA;NA;NA
526;21:31:09;656055;R;NA;NA;100941.25;NA;NA;NA;NA
527;21:31:09;656102;R;NA;21.27;NA;NA;NA;NA;NA
528;21:31:09;656114;R;NA;21.27;NA;NA;NA;NA;NA
529;21:31:09;656117;R;NA;NA;100939.00;NA;NA;NA;NA
530;21:31:09;656163;R;NA;21.27;NA;NA;NA;NA;NA
531;21:31:10;656176;R;NA;21.28;NA;NA;NA;NA;NA
532;21:31:10;656179;R;NA;NA;100938.00;NA;NA;NA;NA
533;21:31:10;656225;R;NA;21.29;NA;NA;NA;NA;NA
534;21:31:10;656238;R;NA;21.29;NA;NA;NA;NA;NA
535;21:31:10;656241;R;NA;NA;100936.75;NA;NA;NA;NA
536;21:31:10;656287;R;NA;21.29;NA;NA;NA;NA;NA
537;21:31:10;656300;R;NA;21.29;NA;NA;NA;NA;NA
538;21:31:10;656303;R;NA;NA;100935.75;NA;NA;NA;NA
539;21:31:10;656349;R;NA;21.28;NA;NA;NA;NA;NA
540;21:31:10;656362;R;NA;21.29;NA;NA;NA;NA;NA
541;21:31:10;656364;R;NA;NA;100937.50;NA;NA;NA;NA
542;21:31:10;656410;R;NA;21.29;NA;NA;NA;NA;NA
543;21:31:10;656423;R;NA;21.28;NA;NA;NA;NA;NA
544;21:31:10;656427;R;NA;NA;100937.25;NA;NA;NA;NA
545;21:31:10;656473;R;NA;21.28;NA;NA;NA;NA;NA
546;21:31:10;656476;R;NA;NA;100938.50;NA;NA;NA;NA
547;21:31:10;656522;R;NA;21.28;NA;NA;NA;NA;NA
548;21:31:10;656534;R;NA;21.29;NA;NA;NA;NA;NA
549;21:31:10;656537;R;NA;NA;100939.50;NA;NA;NA;NA
550;21:31:10;656583;R;NA;21.29;NA;NA;NA;NA;NA
551;21:31:10;656596;R;NA;21.30;NA;NA;NA;NA;NA
552;21:31:10;656599;R;NA;NA;100939.50;NA;NA;NA;NA
553;21:31:10;656645;R;NA;21.29;NA;NA;NA;NA;NA
554;21:31:10;656658;R;NA;21.28;NA;NA;NA;NA;NA
555;21:31:10;656661;R;NA;NA;100939.00;NA;NA;NA;NA
556;21:31:10;656707;R;NA;21.28;NA;NA;NA;NA;NA
557;21:31:10;656719;R;NA;21.28;NA;NA;NA;NA;NA
558;21:31:10;656722;R;NA;NA;100938.25;NA;NA;NA;NA
559;21:31:10;656769;R;NA;21.28;NA;NA;NA;NA;NA
560;21:31:10;656772;R;NA;NA;100938.00;NA;NA;NA;NA
561;21:31:10;656818;R;NA;21.28;NA;NA;NA;NA;NA
562;21:31:10;656831;R;NA;21.28;NA;NA;NA;NA;NA
563;21:31:10;656833;R;NA;NA;100937.25;NA;NA;NA;NA
564;21:31:10;656879;R;NA;21.29;NA;NA;NA;NA;NA
565;21:31:10;656892;R;NA;21.29;NA;NA;NA;NA;NA
566;21:31:10;656896;R;NA;NA;100939.00;NA;NA;NA;NA
567;21:31:10;656942;R;NA;21.29;NA;NA;NA;NA;NA
568;21:31:10;656944;R;NA;NA;100939.00;NA;NA;NA;NA
569;21:31:10;656991;R;NA;21.29;NA;NA;NA;NA;NA
570;21:31:10;657003;R;NA;21.28;NA;NA;NA;NA;NA
571;21:31:10;657006;R;NA;NA;100938.25;NA;NA;NA;NA
572;21:31:10;657052;R;NA;21.28;NA;NA;NA;NA;NA
573;21:31:10;657064;R;NA;21.28;NA;NA;NA;NA;NA
574;21:31:10;657068;R;NA;NA;100936.50;NA;NA;NA;NA
575;21:31:10;657114;R;NA;21.28;NA;NA;NA;NA;NA
576;21:31:10;657117;R;NA;NA;100934.00;NA;NA;NA;NA
577;21:31:10;657163;R;NA;21.28;NA;NA;NA;NA;NA
578;21:31:10;657176;R;NA;21.28;NA;NA;NA;NA;NA
579;21:31:10;657178;R;NA;NA;100934.25;NA;NA;NA;NA
580;21:31:10;657225;R;NA;21.29;NA;NA;NA;NA;NA
581;21:31:10;657238;R;NA;21.29;NA;NA;NA;NA;NA
582;21:31:10;657241;R;NA;NA;100934.00;NA;NA;NA;NA
583;21:31:10;657287;R;NA;21.29;NA;NA;NA;NA;NA
584;21:31:10;657299;R;NA;21.29;NA;NA;NA;NA;NA
585;21:31:10;657302;R;NA;NA;100935.75;NA;NA;NA;NA
586;21:31:10;657348;R;NA;21.29;NA;NA;NA;NA;NA
587;21:31:10;657361;R;NA;21.28;NA;NA;NA;NA;NA
588;21:31:10;657363;R;NA;NA;100937.00;NA;NA;NA;NA
589;21:31:10;657411;R;NA;21.28;NA;NA;NA;NA;NA
590;21:31:10;657423;R;NA;21.28;NA;NA;NA;NA;NA
591;21:31:10;657426;R;NA;NA;100936.50;NA;NA;NA;NA
592;21:31:10;657472;R;NA;21.28;NA;NA;NA;NA;NA
593;21:31:10;657484;R;NA;21.28;NA;NA;NA;NA;NA
594;21:31:10;657487;R;NA;NA;100936.25;NA;NA;NA;NA
595;21:31:10;657533;R;NA;21.29;NA;NA;NA;NA;NA
596;21:31:10;657547;R;NA;21.29;NA;NA;NA;NA;NA
597;21:31:10;657550;R;NA;NA;100935.25;NA;NA;NA;NA
598;21:31:10;657596;R;NA;21.29;NA;NA;NA;NA;NA
599;21:31:10;657608;R;NA;21.28;NA;NA;NA;NA;NA
600;21:31:10;657611;R;NA;NA;100935.50;NA;NA;NA;NA
601;21:31:10;657657;R;NA;21.28;NA;NA;NA;NA;NA
602;21:31:10;657671;R;NA;21.28;NA;NA;NA;NA;NA
603;21:31:10;657673;R;NA;NA;100936.25;NA;NA;NA;NA
604;21:31:11;657719;R;NA;21.28;NA;NA;NA;NA;NA
605;21:31:11;657732;R;NA;21.28;NA;NA;NA;NA;NA
606;21:31:11;657735;R;NA;NA;100937.00;NA;NA;NA;NA
607;21:31:11;657781;R;NA;21.28;NA;NA;NA;NA;NA
608;21:31:11;657794;R;NA;21.28;NA;NA;NA;NA;NA
609;21:31:11;657797;R;NA;NA;100937.00;NA;NA;NA;NA
610;21:31:11;657843;R;NA;21.28;NA;NA;NA;NA;NA
611;21:31:11;657856;R;NA;21.29;NA;NA;NA;NA;NA
612;21:31:11;657858;R;NA;NA;100935.75;NA;NA;NA;NA
613;21:31:11;657905;R;NA;21.30;NA;NA;NA;NA;NA
614;21:31:11;657917;R;NA;21.30;NA;NA;NA;NA;NA
615;21:31:11;657921;R;NA;NA;100934.50;NA;NA;NA;NA
616;21:31:11;657967;R;NA;21.30;NA;NA;NA;NA;NA
617;21:31:11;657970;R;NA;NA;100935.00;NA;NA;NA;NA
618;21:31:11;658016;R;NA;21.29;NA;NA;NA;NA;NA
619;21:31:11;658028;R;NA;21.28;NA;NA;NA;NA;NA
620;21:31:11;658031;R;NA;NA;100933.75;NA;NA;NA;NA
621;21:31:11;658077;R;NA;21.28;NA;NA;NA;NA;NA
622;21:31:11;658091;R;NA;21.28;NA;NA;NA;NA;NA
623;21:31:11;658093;R;NA;NA;100934.25;NA;NA;NA;NA
624;21:31:11;658140;R;NA;21.28;NA;NA;NA;NA;NA
625;21:31:11;658152;R;NA;21.29;NA;NA;NA;NA;NA
626;21:31:11;658155;R;NA;NA;100934.75;NA;NA;NA;NA
627;21:31:11;658201;R;NA;21.29;NA;NA;NA;NA;NA
628;21:31:11;658213;R;NA;21.29;NA;NA;NA;NA;NA
629;21:31:11;658216;R;NA;NA;100934.50;NA;NA;NA;NA
630;21:31:11;658263;R;NA;21.30;NA;NA;NA;NA;NA
631;21:31:11;658266;R;NA;NA;100935.00;NA;NA;NA;NA
632;21:31:11;658312;R;NA;21.30;NA;NA;NA;NA;NA
633;21:31:11;658325;R;NA;21.29;NA;NA;NA;NA;NA
634;21:31:11;658327;R;NA;NA;100936.00;NA;NA;NA;NA
635;21:31:11;658373;R;NA;21.29;NA;NA;NA;NA;NA
636;21:31:11;658386;R;NA;21.28;NA;NA;NA;NA;NA
637;21:31:11;658390;R;NA;NA;100936.50;NA;NA;NA;NA
638;21:31:11;658436;R;NA;21.27;NA;NA;NA;NA;NA
639;21:31:11;658438;R;NA;NA;100935.25;NA;NA;NA;NA
640;21:31:11;658485;R;NA;21.28;NA;NA;NA;NA;NA
641;21:31:11;658497;R;NA;21.29;NA;NA;NA;NA;NA
642;21:31:11;658500;R;NA;NA;100937.50;NA;NA;NA;NA
643;21:31:11;658546;R;NA;21.29;NA;NA;NA;NA;NA
644;21:31:11;658560;R;NA;21.29;NA;NA;NA;NA;NA
645;21:31:11;658562;R;NA;NA;100936.75;NA;NA;NA;NA
646;21:31:11;658608;R;NA;21.29;NA;NA;NA;NA;NA
647;21:31:11;658611;R;NA;NA;100937.25;NA;NA;NA;NA
648;21:31:11;658657;R;NA;21.29;NA;NA;NA;NA;NA
649;21:31:11;658670;R;NA;21.29;NA;NA;NA;NA;NA
650;21:31:11;658672;R;NA;NA;100938.00;NA;NA;NA;NA
651;21:31:12;658719;R;NA;21.29;NA;NA;NA;NA;NA
652;21:31:12;658732;R;NA;21.28;NA;NA;NA;NA;NA
653;21:31:12;658735;R;NA;NA;100937.75;NA;NA;NA;NA
654;21:31:12;658781;R;NA;21.28;NA;NA;NA;NA;NA
655;21:31:12;658794;R;NA;21.28;NA;NA;NA;NA;NA
656;21:31:12;658796;R;NA;NA;100938.75;NA;NA;NA;NA
657;21:31:12;658842;R;NA;21.28;NA;NA;NA;NA;NA
658;21:31:12;658855;R;NA;21.28;NA;NA;NA;NA;NA
659;21:31:12;658859;R;NA;NA;100937.00;NA;NA;NA;NA
660;21:31:12;658905;R;NA;21.29;NA;NA;NA;NA;NA
661;21:31:12;658908;R;NA;NA;100938.50;NA;NA;NA;NA
662;21:31:12;658954;R;NA;21.30;NA;NA;NA;NA;NA
663;21:31:12;658966;R;NA;21.29;NA;NA;NA;NA;NA
664;21:31:12;658969;R;NA;NA;100937.50;NA;NA;NA;NA
665;21:31:12;659015;R;NA;21.31;NA;NA;NA;NA;NA
666;21:31:12;659028;R;NA;21.31;NA;NA;NA;NA;NA
667;21:31:12;659031;R;NA;NA;100937.00;NA;NA;NA;NA
668;21:31:12;659078;R;NA;21.32;NA;NA;NA;NA;NA
669;21:31:12;659090;R;NA;21.32;NA;NA;NA;NA;NA
670;21:31:12;659093;R;NA;NA;100937.50;NA;NA;NA;NA
671;21:31:12;659139;R;NA;21.31;NA;NA;NA;NA;NA
672;21:31:12;659151;R;NA;21.31;NA;NA;NA;NA;NA
673;21:31:12;659154;R;NA;NA;100937.00;NA;NA;NA;NA
674;21:31:12;659201;R;NA;21.30;NA;NA;NA;NA;NA
675;21:31:12;659204;R;NA;NA;100939.00;NA;NA;NA;NA
676;21:31:12;659250;R;NA;NA;NA;NA;NA;880;NA
677;21:31:12;659251;R;NA;21.30;NA;NA;NA;NA;NA
678;21:31:12;659263;R;NA;21.29;NA;NA;NA;NA;NA
679;21:31:12;659266;R;NA;NA;100939.75;NA;NA;NA;NA
680;21:31:12;659312;R;NA;21.29;NA;NA;NA;NA;NA
681;21:31:12;659325;R;NA;21.28;NA;NA;NA;NA;NA
682;21:31:12;659328;R;NA;NA;100940.25;NA;NA;NA;NA
683;21:31:12;659375;R;NA;21.28;NA;NA;NA;NA;NA
684;21:31:12;659387;R;NA;21.27;NA;NA;NA;NA;NA
685;21:31:12;659390;R;NA;NA;100939.00;NA;NA;NA;NA
686;21:31:12;659436;R;NA;21.27;NA;NA;NA;NA;NA
687;21:31:12;659448;R;NA;21.28;NA;NA;NA;NA;NA
688;21:31:12;659451;R;NA;NA;100935.25;NA;NA;NA;NA
689;21:31:12;659497;R;NA;21.28;NA;NA;NA;NA;NA
690;21:31:12;659511;R;NA;21.29;NA;NA;NA;NA;NA
691;21:31:12;659513;R;NA;NA;100933.25;NA;NA;NA;NA
692;21:31:12;659560;R;NA;21.28;NA;NA;NA;NA;NA
693;21:31:12;659572;R;NA;21.28;NA;NA;NA;NA;NA
694;21:31:12;659575;R;NA;NA;100933.50;NA;NA;NA;NA
695;21:31:12;659621;R;NA;21.28;NA;NA;NA;NA;NA
696;21:31:12;659635;R;NA;21.28;NA;NA;NA;NA;NA
697;21:31:12;659637;R;NA;NA;100932.75;NA;NA;NA;NA
698;21:31:12;659683;R;NA;21.29;NA;NA;NA;NA;NA
699;21:31:12;659696;R;NA;21.28;NA;NA;NA;NA;NA
700;21:31:12;659699;R;NA;NA;100934.00;NA;NA;NA;NA
701;21:31:13;659745;R;NA;21.28;NA;NA;NA;NA;NA
702;21:31:13;659758;R;NA;21.28;NA;NA;NA;NA;NA
703;21:31:13;659761;R;NA;NA;100934.75;NA;NA;NA;NA
704;21:31:13;659807;R;NA;21.29;NA;NA;NA;NA;NA
705;21:31:13;659820;R;NA;21.28;NA;NA;NA;NA;NA
706;21:31:13;659822;R;NA;NA;100934.75;NA;NA;NA;NA
